lot_id	wafer_id	hold	date	product_id	hold_type
SN74PMW	7	QA HOLD	1/23/2023 0:00	KSDL	SBL
SN79X6S	4	PIE HOLD	7/10/2022 0:00	UFLU	Map
SN88FAU	13	QA HOLD	10/24/2022 0:00	KELK	SBL
SN80KCE	13	DISPO	4/29/2022 0:00	IEKW	Map
SN42II7	7	QA HOLD	3/5/2022 0:00	SLFU	Map
SN38GFC	18	DISPO	5/4/2022 0:00	SLFU	Map
SN57Q7V	8	PIE HOLD	2/22/2023 0:00	KSDL	Map
SN99XUU	3	DISPO	11/9/2022 0:00	UFLU	Map
SN19Q4N	8	QA HOLD	3/6/2022 0:00	KSDL	SBL
SN80QFU	10	DISPO	1/18/2023 0:00	KELK	Map
SN30BV9	12	PE HOLD	8/3/2022 0:00	SLFU	SBL
SN98TT8	21	PE HOLD	3/21/2023 0:00	XLFU	Map
SN73VLL	2	PE HOLD	12/10/2022 0:00	BLUD	SBL
SN42GLH	24	QA HOLD	4/24/2023 0:00	KSDL	SBL
SN89YD3	2	QA HOLD	8/17/2022 0:00	XLFU	Map
SN29V8Y	25	PIE HOLD	2/18/2023 0:00	UX2M	Map
SN34UVK	3	PIE HOLD	3/8/2023 0:00	KELK	SBL
SN18ZJI	20	PE HOLD	5/12/2022 0:00	KEKS	SBL
SN53NKB	4	PIE HOLD	8/9/2022 0:00	XLFU	Map
SN50GY4	3	PE HOLD	1/17/2022 0:00	SFSK	Map
SN98S2R	18	PIE HOLD	1/4/2022 0:00	KSDL	SBL
SN90Z9W	12	QA HOLD	4/7/2022 0:00	SFSK	Map
SN76B5R	22	PE HOLD	9/30/2022 0:00	DTLS	Map
SN90PFK	17	QA HOLD	7/14/2022 0:00	DTLS	SBL
SN95B95	1	QA HOLD	11/12/2022 0:00	KSDL	Map
SN53YZM	19	QA HOLD	8/21/2022 0:00	KSDL	Map
SN42VEJ	1	PIE HOLD	11/17/2022 0:00	KEKS	SBL
SN57OVG	21	PIE HOLD	5/7/2022 0:00	IEKW	SBL
SN62PI9	24	PE HOLD	5/19/2022 0:00	SFSK	Map
SN58GZP	11	DISPO	12/18/2022 0:00	SFSK	SBL
SN82ML9	22	PE HOLD	11/15/2022 0:00	KEKS	SBL
SN50T10	4	PIE HOLD	3/20/2023 0:00	KELK	SBL
SN67FZF	25	QA HOLD	8/12/2022 0:00	KELK	Map
SN36MV3	6	DISPO	4/25/2023 0:00	SLFU	Map
SN72Y87	18	DISPO	10/12/2022 0:00	IEKW	Map
SN25SCT	15	QA HOLD	1/11/2022 0:00	KDSD	Map
SN50A0U	18	QA HOLD	1/30/2022 0:00	IEKW	Map
SN81NB1	5	QA HOLD	1/26/2022 0:00	SFSK	Map
SN92TUK	3	QA HOLD	11/21/2022 0:00	KELK	Map
SN60UKW	24	PE HOLD	8/31/2022 0:00	UFLU	SBL
SN18RXY	12	PIE HOLD	8/23/2022 0:00	BLUD	SBL
SN72SB1	7	DISPO	6/6/2023 0:00	KEKS	Map
SN22LC9	11	QA HOLD	2/6/2022 0:00	KDSD	Map
SN45NKY	3	DISPO	6/4/2023 0:00	KSDL	SBL
SN40DU8	17	QA HOLD	11/5/2022 0:00	KSLE	SBL
SN14UAQ	2	PIE HOLD	9/28/2022 0:00	BLUD	Map
SN66CTI	2	PE HOLD	1/24/2023 0:00	KSDL	Map
SN23IAG	5	PE HOLD	1/29/2023 0:00	BLUD	Map
SN41RC7	16	PIE HOLD	2/27/2022 0:00	UFLU	Map
SN23EWY	14	DISPO	11/26/2022 0:00	BLUD	SBL
SN90E7L	3	PIE HOLD	7/7/2022 0:00	KELK	Map
SN35LQG	22	PIE HOLD	4/22/2023 0:00	KSDL	Map
SN33VHD	9	DISPO	6/22/2022 0:00	UFLU	SBL
SN39QE1	16	PE HOLD	1/11/2023 0:00	SFSK	SBL
SN34NLP	16	DISPO	3/17/2022 0:00	KELK	SBL
SN28HHB	7	PIE HOLD	10/15/2022 0:00	KELK	SBL
SN45CJ9	7	DISPO	3/1/2022 0:00	XLFU	Map
SN14Q7C	13	PE HOLD	1/2/2023 0:00	KSDL	Map
SN36IJW	14	QA HOLD	10/16/2022 0:00	XLFU	Map
SN75N7O	11	DISPO	4/10/2023 0:00	UMXS	SBL
SN11J0E	22	DISPO	11/6/2022 0:00	UMXS	SBL
SN73FVR	18	PE HOLD	3/2/2022 0:00	BLUD	Map
SN97EET	17	DISPO	2/14/2022 0:00	UMXS	Map
SN81H1W	19	PIE HOLD	11/19/2022 0:00	UMXS	SBL
SN45WKZ	15	QA HOLD	10/17/2022 0:00	IEKW	Map
SN51J4P	22	PE HOLD	3/13/2022 0:00	XLFU	Map
SN66TJO	18	DISPO	3/12/2023 0:00	BLUD	Map
SN29ETI	22	DISPO	6/2/2023 0:00	KELK	Map
SN53O7A	7	PE HOLD	4/6/2023 0:00	KSDL	Map
SN74RUN	20	PIE HOLD	5/3/2022 0:00	KDSD	Map
SN36NMM	9	PIE HOLD	7/14/2022 0:00	KEKS	SBL
SN83XPY	1	QA HOLD	12/8/2022 0:00	SLFU	Map
SN65COF	13	PIE HOLD	3/27/2022 0:00	IEKW	Map
SN87DRK	10	DISPO	4/14/2022 0:00	KDSD	SBL
SN15TPM	11	PIE HOLD	1/8/2022 0:00	KSLE	Map
SN71UCE	3	PE HOLD	6/23/2022 0:00	KSDL	SBL
SN42R9D	4	PE HOLD	5/12/2023 0:00	KDSD	Map
SN85OBD	8	PIE HOLD	7/20/2022 0:00	KEKS	SBL
SN76UK7	14	PE HOLD	7/12/2022 0:00	UFLU	Map
SN41KSA	20	PIE HOLD	3/26/2022 0:00	UMXS	SBL
SN41NG9	13	DISPO	4/26/2022 0:00	BLUD	Map
SN76KEG	1	PIE HOLD	11/17/2022 0:00	XLFU	SBL
SN17CFT	10	PE HOLD	7/17/2022 0:00	UX2M	SBL
SN79LMD	2	DISPO	6/21/2022 0:00	IEKW	SBL
SN88Z8I	19	QA HOLD	12/9/2022 0:00	IEKW	Map
SN14WZL	1	DISPO	2/23/2023 0:00	SLFU	Map
SN59ER7	7	DISPO	8/7/2022 0:00	XLFU	SBL
SN48ZBZ	3	PE HOLD	7/30/2022 0:00	KSLE	SBL
SN78HGY	7	QA HOLD	11/1/2022 0:00	UFLU	SBL
SN93W8Y	2	DISPO	4/5/2023 0:00	IEKW	SBL
SN24KSC	4	PE HOLD	3/13/2022 0:00	IEKW	Map
SN19I1U	4	PIE HOLD	1/9/2022 0:00	UMXS	SBL
SN94EGZ	19	QA HOLD	2/21/2023 0:00	KEKS	SBL
SN43KGT	12	QA HOLD	4/21/2022 0:00	DTLS	SBL
SN25M9V	11	PE HOLD	7/2/2022 0:00	SLFU	Map
SN33W64	16	PE HOLD	2/15/2022 0:00	XLFU	Map
SN80L3F	8	PE HOLD	7/8/2022 0:00	KDSD	SBL
SN20MZE	18	QA HOLD	4/30/2023 0:00	BLUD	SBL
SN75LDH	17	PE HOLD	1/9/2022 0:00	DTLS	Map
SN16CKX	9	PIE HOLD	9/4/2022 0:00	UMXS	Map
SN39G10	15	DISPO	4/26/2022 0:00	SFSK	Map
SN79C1S	12	PIE HOLD	8/12/2022 0:00	UMXS	Map
SN59RC3	15	QA HOLD	2/21/2023 0:00	UMXS	SBL
SN46GOQ	12	PE HOLD	9/11/2022 0:00	SLFU	Map
SN72MR6	23	PIE HOLD	8/3/2022 0:00	XLFU	Map
SN24E31	1	PE HOLD	9/19/2022 0:00	UFLU	Map
SN23SJC	18	DISPO	7/13/2022 0:00	KSLE	SBL
SN81EIQ	6	DISPO	11/10/2022 0:00	UFLU	SBL
SN53W9Z	4	QA HOLD	1/21/2022 0:00	KEKS	SBL
SN59ZYX	1	PIE HOLD	7/18/2022 0:00	KSDL	Map
SN60YWM	2	PIE HOLD	8/7/2022 0:00	SLFU	SBL
SN17C5O	16	PIE HOLD	1/18/2023 0:00	KSDL	Map
SN13JS4	14	DISPO	2/26/2023 0:00	KEKS	SBL
SN34S3X	25	QA HOLD	1/16/2022 0:00	UX2M	SBL
SN64OBH	14	PE HOLD	3/19/2023 0:00	KSDL	SBL
SN12HYY	19	PIE HOLD	5/17/2023 0:00	KSLE	Map
SN86BRG	24	DISPO	6/8/2023 0:00	KSDL	SBL
SN38AS6	13	PE HOLD	5/6/2023 0:00	KEKS	SBL
SN19Y7R	12	QA HOLD	9/14/2022 0:00	IEKW	Map
SN55Y90	17	DISPO	8/6/2022 0:00	UFLU	SBL
SN80ELZ	18	PE HOLD	4/21/2022 0:00	KSDL	Map
SN17D8M	22	DISPO	1/29/2022 0:00	KELK	Map
SN44QO9	15	PE HOLD	12/27/2022 0:00	UMXS	Map
SN42ARE	2	PE HOLD	7/24/2022 0:00	IEKW	Map
SN41KCD	8	DISPO	2/28/2023 0:00	KEKS	Map
SN14WMK	12	PIE HOLD	2/19/2023 0:00	KSDL	SBL
SN42Q1V	9	PIE HOLD	10/20/2022 0:00	DTLS	Map
SN81D5C	13	PE HOLD	7/27/2022 0:00	XLFU	SBL
SN46Y9I	2	DISPO	10/26/2022 0:00	KDSD	Map
SN61JFC	4	PE HOLD	7/27/2022 0:00	KDSD	Map
SN74D60	22	QA HOLD	5/28/2022 0:00	KSDL	SBL
SN34EIM	15	PE HOLD	8/14/2022 0:00	XLFU	Map
SN95W1L	12	DISPO	3/7/2023 0:00	XLFU	Map
SN25ZKC	15	PE HOLD	10/4/2022 0:00	UFLU	SBL
SN98QPT	3	PE HOLD	3/14/2023 0:00	UX2M	SBL
SN15XMN	23	QA HOLD	3/22/2023 0:00	UFLU	Map
SN53Q8R	14	PIE HOLD	2/26/2023 0:00	SFSK	SBL
SN89RHX	25	PIE HOLD	5/13/2023 0:00	KSDL	Map
SN78SEI	5	DISPO	5/21/2022 0:00	KSDL	Map
SN15DAT	24	PE HOLD	3/7/2022 0:00	UX2M	Map
SN15PRY	23	PE HOLD	5/20/2023 0:00	SLFU	Map
SN97ZBS	25	QA HOLD	7/16/2022 0:00	KDSD	Map
SN20MWE	12	DISPO	8/28/2022 0:00	SFSK	SBL
SN18F11	18	PE HOLD	8/14/2022 0:00	KDSD	SBL
SN43UC2	24	DISPO	5/23/2022 0:00	KELK	SBL
SN19ZMO	3	PE HOLD	1/3/2022 0:00	KSDL	Map
SN20WM5	2	PE HOLD	1/27/2023 0:00	KSDL	Map
SN49BMM	19	PE HOLD	2/23/2022 0:00	KSDL	SBL
SN64L2G	15	PE HOLD	6/28/2022 0:00	SLFU	Map
SN37RSH	10	DISPO	3/5/2022 0:00	KEKS	Map
SN11OK1	6	PE HOLD	4/3/2023 0:00	XLFU	Map
SN42MGQ	25	DISPO	1/19/2022 0:00	UFLU	SBL
SN52D36	1	QA HOLD	7/5/2022 0:00	KELK	Map
SN76FT7	6	DISPO	3/26/2022 0:00	SFSK	SBL
SN50GLP	4	PIE HOLD	4/19/2022 0:00	KSDL	SBL
SN75DF2	3	PE HOLD	12/25/2022 0:00	KSLE	Map
SN30AQB	25	PIE HOLD	6/25/2022 0:00	UMXS	Map
SN94Q3D	3	PE HOLD	4/2/2022 0:00	XLFU	Map
SN94D9T	3	PE HOLD	3/6/2023 0:00	KSLE	SBL
SN46NCP	11	DISPO	12/17/2022 0:00	KSLE	SBL
SN26JIT	9	DISPO	5/23/2023 0:00	KEKS	SBL
SN91J1J	10	PIE HOLD	11/20/2022 0:00	KSLE	SBL
SN36DS3	7	PIE HOLD	8/21/2022 0:00	KSDL	Map
SN38LWL	23	PE HOLD	3/27/2023 0:00	DTLS	Map
SN18GOK	1	PIE HOLD	10/31/2022 0:00	KSDL	Map
SN13LNG	7	QA HOLD	4/4/2022 0:00	KSDL	SBL
SN41EEV	14	PE HOLD	6/15/2022 0:00	SFSK	Map
SN19ENF	10	PE HOLD	8/25/2022 0:00	SFSK	SBL
SN35ZRU	21	PE HOLD	10/20/2022 0:00	UMXS	Map
SN32SVF	1	PIE HOLD	10/15/2022 0:00	UFLU	Map
SN93VNR	13	DISPO	5/3/2022 0:00	KSLE	SBL
SN78N6V	3	QA HOLD	3/27/2022 0:00	IEKW	SBL
SN71WKX	2	QA HOLD	9/11/2022 0:00	SLFU	Map
SN32NZ9	19	PIE HOLD	4/8/2023 0:00	IEKW	Map
SN99NGC	5	DISPO	1/25/2023 0:00	KDSD	SBL
SN69JYY	11	PIE HOLD	1/5/2023 0:00	SLFU	Map
SN14O1F	22	PE HOLD	7/5/2022 0:00	UX2M	Map
SN95XXH	19	PIE HOLD	5/31/2022 0:00	UX2M	SBL
SN99NQK	16	QA HOLD	5/17/2023 0:00	KSLE	Map
SN12ZB0	20	QA HOLD	10/13/2022 0:00	XLFU	SBL
SN85ZE6	12	PIE HOLD	2/1/2023 0:00	SLFU	Map
SN44ZA9	22	PE HOLD	8/25/2022 0:00	UFLU	SBL
SN16UYV	8	PE HOLD	2/16/2022 0:00	KELK	SBL
SN92LK9	25	PE HOLD	5/5/2023 0:00	XLFU	SBL
SN80VM6	15	DISPO	5/25/2022 0:00	KSDL	SBL
SN58JEW	6	QA HOLD	2/19/2023 0:00	IEKW	Map
SN29K2W	6	PIE HOLD	2/18/2023 0:00	XLFU	Map
SN98VV9	12	PIE HOLD	10/27/2022 0:00	KEKS	Map
SN11RDZ	20	PE HOLD	4/1/2023 0:00	UMXS	SBL
SN26DF1	2	DISPO	11/9/2022 0:00	UFLU	SBL
SN40Q21	2	QA HOLD	4/17/2022 0:00	KDSD	Map
SN65A69	6	PIE HOLD	2/2/2023 0:00	KEKS	SBL
SN31UN0	6	PIE HOLD	4/17/2022 0:00	BLUD	SBL
SN72Z7Y	21	QA HOLD	8/31/2022 0:00	UMXS	Map
SN52Y1A	21	PE HOLD	5/7/2023 0:00	KEKS	Map
SN41RH0	18	DISPO	10/8/2022 0:00	SFSK	Map
SN53XAF	4	DISPO	6/4/2022 0:00	KEKS	SBL
SN69WVK	6	PE HOLD	7/25/2022 0:00	KELK	Map
SN88BSO	12	QA HOLD	2/21/2023 0:00	KSDL	SBL
SN70VTF	5	PE HOLD	2/20/2022 0:00	UX2M	Map
SN59IUD	7	QA HOLD	6/4/2022 0:00	UX2M	Map
SN61DCR	13	QA HOLD	4/1/2022 0:00	UMXS	Map
SN37LNV	21	QA HOLD	10/7/2022 0:00	DTLS	SBL
SN87LYR	17	PE HOLD	2/14/2023 0:00	SFSK	Map
SN18MCH	10	PIE HOLD	5/29/2023 0:00	UX2M	Map
SN96HQL	5	DISPO	9/8/2022 0:00	UMXS	Map
SN50FC1	6	DISPO	5/1/2022 0:00	SLFU	SBL
SN17VS9	12	PE HOLD	10/17/2022 0:00	SLFU	SBL
SN13U5O	5	PIE HOLD	1/2/2022 0:00	KSLE	SBL
SN82ZS5	19	QA HOLD	5/25/2023 0:00	XLFU	Map
SN21FSN	7	PIE HOLD	11/27/2022 0:00	KSLE	Map
SN89QO2	5	QA HOLD	3/19/2022 0:00	KSDL	SBL
SN23FAF	1	PIE HOLD	7/25/2022 0:00	IEKW	Map
SN52INU	22	PIE HOLD	4/7/2022 0:00	SFSK	SBL
SN93FWO	9	DISPO	1/31/2022 0:00	KELK	Map
SN49GKG	18	PIE HOLD	3/19/2023 0:00	KSDL	Map
SN86RTH	4	QA HOLD	6/11/2023 0:00	KSLE	SBL
SN58QHB	6	QA HOLD	7/12/2022 0:00	XLFU	Map
SN49D65	15	QA HOLD	11/23/2022 0:00	UFLU	Map
SN84S52	24	PIE HOLD	2/6/2022 0:00	UMXS	Map
SN62ILR	22	QA HOLD	2/27/2023 0:00	KEKS	Map
SN86HZ4	3	QA HOLD	2/16/2022 0:00	SLFU	SBL
SN52GOB	12	DISPO	1/17/2022 0:00	SFSK	Map
SN32VJS	8	PE HOLD	2/11/2023 0:00	SFSK	SBL
SN94GO0	21	PIE HOLD	8/26/2022 0:00	KSLE	Map
SN55J4T	24	DISPO	10/1/2022 0:00	UMXS	SBL
SN84AKC	5	DISPO	2/7/2022 0:00	UX2M	Map
SN45EQK	9	QA HOLD	5/15/2023 0:00	KSDL	Map
SN25WXN	25	PIE HOLD	2/10/2023 0:00	BLUD	SBL
SN12VG3	17	DISPO	9/9/2022 0:00	XLFU	Map
SN36DP4	24	QA HOLD	8/21/2022 0:00	XLFU	SBL
SN95DNV	8	DISPO	4/12/2023 0:00	UMXS	Map
SN79LLH	24	PE HOLD	8/14/2022 0:00	SLFU	Map
SN83YKM	21	QA HOLD	12/18/2022 0:00	DTLS	Map
SN14WPB	23	QA HOLD	3/31/2023 0:00	SFSK	Map
SN89OPO	24	PIE HOLD	3/13/2022 0:00	KSDL	Map
SN59W0H	24	QA HOLD	8/19/2022 0:00	KSLE	Map
SN58S6D	14	PE HOLD	2/20/2022 0:00	UMXS	SBL
SN21CXW	12	PIE HOLD	3/28/2022 0:00	KSDL	SBL
SN65CXL	14	QA HOLD	3/12/2023 0:00	KELK	Map
SN81VI0	12	QA HOLD	4/29/2023 0:00	XLFU	SBL
SN21J7C	5	PIE HOLD	4/15/2023 0:00	KSDL	Map
SN91MWI	15	PIE HOLD	6/20/2022 0:00	IEKW	Map
SN57JEY	20	QA HOLD	8/16/2022 0:00	IEKW	Map
SN57BR9	7	PIE HOLD	8/5/2022 0:00	BLUD	Map
SN55T1P	11	PIE HOLD	8/7/2022 0:00	KEKS	Map
SN51ZMX	24	PE HOLD	12/18/2022 0:00	KSDL	Map
SN91EYV	24	DISPO	1/30/2022 0:00	KDSD	Map
SN24O4N	7	PIE HOLD	2/6/2023 0:00	KSDL	Map
SN68SCO	20	DISPO	2/4/2023 0:00	SFSK	Map
SN60A22	10	PE HOLD	7/10/2022 0:00	KSDL	SBL
SN42M0I	24	DISPO	4/13/2022 0:00	KEKS	Map
SN50JR5	17	QA HOLD	3/16/2023 0:00	UMXS	SBL
SN25T58	13	PIE HOLD	5/7/2023 0:00	IEKW	Map
SN50KMN	24	DISPO	5/21/2023 0:00	SFSK	Map
SN39OF1	22	QA HOLD	5/29/2023 0:00	SLFU	SBL
SN45IX0	5	PE HOLD	4/1/2022 0:00	UX2M	Map
SN88KZP	2	QA HOLD	11/28/2022 0:00	IEKW	Map
SN99G81	10	PE HOLD	9/21/2022 0:00	SFSK	Map
SN24U2I	17	PE HOLD	8/12/2022 0:00	KDSD	Map
SN16NJU	21	DISPO	6/9/2023 0:00	SFSK	SBL
SN17LL7	15	PE HOLD	5/8/2022 0:00	KSLE	Map
SN60MU5	18	DISPO	2/7/2023 0:00	SLFU	SBL
SN82KGF	11	PE HOLD	12/8/2022 0:00	KDSD	Map
SN48FRX	17	DISPO	3/30/2022 0:00	BLUD	Map
SN17FWD	8	PE HOLD	1/17/2023 0:00	KELK	SBL
SN79J2U	1	PE HOLD	1/3/2022 0:00	KSDL	Map
SN33YR7	9	QA HOLD	2/21/2023 0:00	XLFU	Map
SN41A4U	4	QA HOLD	4/8/2022 0:00	UX2M	Map
SN17RS5	10	DISPO	4/12/2023 0:00	XLFU	Map
SN32TK2	18	PE HOLD	12/16/2022 0:00	IEKW	Map
SN87QPT	17	PIE HOLD	6/2/2022 0:00	KSLE	Map
SN12W70	25	QA HOLD	1/18/2022 0:00	DTLS	Map
SN96QA9	4	PE HOLD	1/2/2023 0:00	SLFU	SBL
SN48TJC	4	QA HOLD	1/16/2023 0:00	UFLU	SBL
SN78SCU	24	QA HOLD	7/8/2022 0:00	XLFU	Map
SN52YTT	11	PE HOLD	3/30/2023 0:00	IEKW	Map
SN53HIE	25	PE HOLD	12/18/2022 0:00	KEKS	Map
SN46IUT	24	PE HOLD	5/25/2023 0:00	KDSD	Map
SN59O74	9	DISPO	9/27/2022 0:00	UMXS	Map
SN29CK6	23	PIE HOLD	10/13/2022 0:00	SLFU	SBL
SN99KL7	1	PIE HOLD	7/28/2022 0:00	SFSK	SBL
SN47H8E	2	QA HOLD	2/28/2022 0:00	SFSK	Map
SN93BLN	18	DISPO	3/6/2022 0:00	DTLS	Map
SN95RSC	9	DISPO	6/3/2023 0:00	SFSK	Map
SN72MK8	7	PIE HOLD	1/16/2023 0:00	KELK	Map
SN45NKA	19	QA HOLD	3/10/2022 0:00	XLFU	Map
SN49K7U	5	PE HOLD	2/14/2023 0:00	BLUD	SBL
SN33ACF	8	PE HOLD	2/19/2022 0:00	KSLE	Map
SN57E3E	4	DISPO	3/19/2022 0:00	KSLE	Map
SN28P3F	19	QA HOLD	4/29/2022 0:00	UX2M	Map
SN64HWG	24	PIE HOLD	1/7/2023 0:00	SLFU	SBL
SN42JBS	13	PIE HOLD	7/30/2022 0:00	XLFU	Map
SN39HYP	19	QA HOLD	4/10/2023 0:00	KSDL	SBL
SN36GVQ	16	QA HOLD	6/27/2022 0:00	BLUD	Map
SN32DI4	15	PE HOLD	9/4/2022 0:00	IEKW	Map
SN83J91	15	PE HOLD	2/6/2023 0:00	KELK	SBL
SN91MAD	13	PE HOLD	2/13/2022 0:00	KSDL	Map
SN20C41	21	QA HOLD	1/28/2022 0:00	IEKW	Map
SN57AUM	25	PE HOLD	4/7/2022 0:00	KSLE	SBL
SN90CSU	15	PE HOLD	11/15/2022 0:00	KDSD	Map
SN69Z45	4	PIE HOLD	11/10/2022 0:00	UMXS	SBL
SN54O4E	11	DISPO	9/25/2022 0:00	KSDL	Map
SN73RWC	7	PIE HOLD	2/6/2022 0:00	KSDL	Map
SN47IUT	15	PE HOLD	6/6/2023 0:00	KSDL	Map
SN65WGG	16	DISPO	6/9/2023 0:00	KSLE	SBL
SN79SET	1	PE HOLD	4/8/2022 0:00	KSDL	SBL
SN31CZA	1	DISPO	9/16/2022 0:00	KSDL	Map
SN76N3V	25	PE HOLD	1/20/2022 0:00	KDSD	Map
SN88V7G	15	DISPO	1/2/2023 0:00	KSLE	SBL
SN57TZZ	20	PIE HOLD	5/22/2023 0:00	IEKW	SBL
SN38QO2	19	QA HOLD	10/2/2022 0:00	SFSK	SBL
SN66MYW	4	QA HOLD	7/16/2022 0:00	KSDL	SBL
SN84GN0	18	PIE HOLD	11/21/2022 0:00	XLFU	Map
SN43O9E	22	PE HOLD	12/4/2022 0:00	KDSD	Map
SN63UXE	11	DISPO	12/6/2022 0:00	UMXS	SBL
SN90A1M	21	PIE HOLD	1/9/2022 0:00	KEKS	Map
SN47VBM	5	DISPO	1/22/2023 0:00	KSLE	Map
SN30SGJ	18	PIE HOLD	2/11/2023 0:00	KELK	Map
SN57C5Q	4	QA HOLD	9/11/2022 0:00	IEKW	Map
SN18JQL	9	QA HOLD	2/28/2023 0:00	KELK	Map
SN16OOJ	12	DISPO	9/24/2022 0:00	DTLS	Map
SN64BAE	5	PE HOLD	4/11/2023 0:00	BLUD	SBL
SN81YHZ	22	DISPO	7/20/2022 0:00	SFSK	Map
SN60FJ9	10	PIE HOLD	7/29/2022 0:00	UFLU	Map
SN17O8Y	8	QA HOLD	4/23/2023 0:00	KDSD	Map
SN34UQX	21	QA HOLD	11/17/2022 0:00	KSDL	Map
SN88I6V	1	DISPO	8/27/2022 0:00	UMXS	SBL
SN35BIB	25	PIE HOLD	3/11/2023 0:00	XLFU	Map
SN78GCO	6	PIE HOLD	2/13/2022 0:00	KSLE	SBL
SN74O34	23	PE HOLD	5/7/2023 0:00	KSLE	Map
SN14CB5	12	PIE HOLD	6/26/2022 0:00	KEKS	SBL
SN83M9V	9	DISPO	10/11/2022 0:00	UFLU	SBL
SN50OEJ	4	PE HOLD	2/4/2022 0:00	KELK	Map
SN70YLD	10	QA HOLD	7/16/2022 0:00	KSDL	Map
SN92G12	22	DISPO	8/24/2022 0:00	KDSD	Map
SN82LTQ	21	PIE HOLD	12/23/2022 0:00	KDSD	Map
SN62HZ6	17	PE HOLD	8/26/2022 0:00	SLFU	Map
SN82EGC	1	QA HOLD	4/19/2023 0:00	XLFU	SBL
SN24CR2	17	QA HOLD	5/9/2023 0:00	KSDL	SBL
SN59VUL	3	DISPO	1/8/2022 0:00	KSDL	SBL
SN18FSV	24	PE HOLD	11/26/2022 0:00	UFLU	Map
SN92AH2	19	DISPO	1/31/2022 0:00	UFLU	Map
SN61NEV	18	QA HOLD	2/23/2023 0:00	KELK	Map
SN52N69	17	PE HOLD	12/7/2022 0:00	UFLU	SBL
SN41JG8	14	QA HOLD	8/26/2022 0:00	DTLS	Map
SN45VNP	3	PIE HOLD	6/30/2022 0:00	KSDL	Map
SN32Q2R	18	PIE HOLD	4/16/2023 0:00	KEKS	Map
SN14GZV	12	QA HOLD	5/2/2023 0:00	UX2M	Map
SN69FX9	9	DISPO	3/27/2023 0:00	BLUD	Map
SN55LYH	3	DISPO	10/10/2022 0:00	SFSK	Map
SN92JF7	12	PIE HOLD	3/14/2023 0:00	SLFU	Map
SN64PZF	11	QA HOLD	11/17/2022 0:00	XLFU	Map
SN47DKS	19	QA HOLD	5/4/2022 0:00	BLUD	Map
SN96O6P	23	PIE HOLD	4/5/2022 0:00	UX2M	SBL
SN38UUR	17	DISPO	2/1/2022 0:00	KSLE	Map
SN78MC9	23	DISPO	7/10/2022 0:00	IEKW	Map
SN61ZIQ	10	PIE HOLD	10/7/2022 0:00	UX2M	Map
SN64YO6	18	QA HOLD	2/8/2022 0:00	KSLE	SBL
SN50KWF	8	PE HOLD	4/29/2022 0:00	KSLE	SBL
SN51ZT0	23	PIE HOLD	1/5/2023 0:00	SFSK	SBL
SN90HLL	21	PE HOLD	9/18/2022 0:00	XLFU	Map
SN98V5K	18	PIE HOLD	4/22/2022 0:00	SLFU	SBL
SN25Y6W	13	QA HOLD	2/1/2023 0:00	XLFU	Map
SN68E8Y	22	QA HOLD	5/22/2022 0:00	SLFU	Map
SN81O1R	13	PIE HOLD	11/2/2022 0:00	UFLU	Map
SN48B1G	21	PIE HOLD	4/7/2022 0:00	KELK	SBL
SN69YHB	16	QA HOLD	11/13/2022 0:00	SLFU	Map
SN46UIY	13	DISPO	6/23/2022 0:00	KSLE	Map
SN18V7J	17	DISPO	10/20/2022 0:00	KSLE	Map
SN44E7S	14	PE HOLD	5/3/2022 0:00	SFSK	Map
SN93PGM	10	DISPO	1/5/2023 0:00	XLFU	Map
SN49AW7	18	PE HOLD	4/16/2022 0:00	XLFU	Map
SN62T9K	19	PIE HOLD	3/8/2023 0:00	KEKS	SBL
SN99BKI	21	PIE HOLD	12/26/2022 0:00	KSLE	SBL
SN29VA8	19	DISPO	5/24/2023 0:00	XLFU	SBL
SN62DQ3	21	QA HOLD	1/4/2022 0:00	BLUD	SBL
SN39MVN	24	DISPO	2/12/2022 0:00	UX2M	Map
SN55GLX	13	DISPO	2/12/2023 0:00	SLFU	SBL
SN80ZV5	24	PIE HOLD	3/20/2023 0:00	UX2M	Map
SN77SX4	13	PIE HOLD	10/18/2022 0:00	KDSD	Map
SN41CU6	6	PE HOLD	2/3/2023 0:00	KSDL	SBL
SN32JVA	15	QA HOLD	4/11/2023 0:00	UFLU	Map
SN84I4V	17	PE HOLD	7/2/2022 0:00	KDSD	Map
SN44RQ0	6	QA HOLD	5/26/2023 0:00	KELK	Map
SN81TK2	21	PIE HOLD	3/16/2023 0:00	KEKS	SBL
SN20I1Y	2	QA HOLD	6/11/2023 0:00	KSDL	SBL
SN46QSS	4	QA HOLD	10/28/2022 0:00	UFLU	SBL
SN85Z2I	19	PE HOLD	4/7/2022 0:00	KELK	Map
SN85XJV	1	QA HOLD	4/1/2023 0:00	KEKS	Map
SN86G3X	8	PE HOLD	4/29/2022 0:00	UX2M	SBL
SN46MJ3	2	PE HOLD	3/7/2022 0:00	IEKW	SBL
SN27H7L	9	QA HOLD	7/31/2022 0:00	UMXS	SBL
SN65U24	5	DISPO	7/7/2022 0:00	UMXS	Map
SN58GZ4	15	PE HOLD	11/26/2022 0:00	UMXS	Map
SN46JV6	4	PIE HOLD	4/3/2023 0:00	KSDL	SBL
SN77W0K	16	QA HOLD	7/27/2022 0:00	UX2M	Map
